symbol,signal_date,score,reasons,entry_price,rsi,stop_loss,target,outcome,exit_price,exit_date,days_held,return_pct,pointer_uptrend_sma50,pointer_rsi_momentum,pointer_macd_crossover,pointer_volume_spike,pointer_breakout_proximity,pointer_adx_strong_trend,pointer_sma_cross,pointer_pullback_sma50,pointer_ols_breakout,pointer_strong_rsi,pointer_sma100_support,pointer_volume_contraction,pointer_weekly_trend_up,pointer_outperforming_index,pointer_rsi2_pullback
TATASTEEL.NS,2025-12-31,6,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,176.44,67.2,169.67,186.6,target_hit,186.6,2026-01-14,10,5.76,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False
TCS.NS,2025-12-31,4,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20),3106.83,48.4,3021.62,3234.64,timeout,3080.826904296875,2026-01-21,15,-0.84,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
TECHM.NS,2025-12-31,8,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; RSI(2) oversold bounce (RSI(2)=3.4); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1590.9,56.6,1541.33,1610.34,target_hit,1610.34,2026-01-01,1,1.22,True,True,False,False,False,True,False,False,False,False,False,True,True,False,True
TITAN.NS,2025-12-31,6,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,4051.5,70.5,3932.3,4230.3,target_hit,4230.3,2026-01-07,5,4.41,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False
TMPV.NS,2025-12-31,4,RSI in healthy zone; Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure),364.33,51.6,349.28,386.9,stop_loss_hit,349.28,2026-01-12,8,-4.13,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False
TORNTPHARM.NS,2025-12-31,6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,3816.2,63.3,3663.89,4044.66,target_hit,4044.66,2026-01-07,5,5.99,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False
TRENT.NS,2025-12-31,4,RSI in healthy zone; Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure),4272.69,54.2,4096.65,4536.74,stop_loss_hit,4096.65,2026-01-01,1,-4.12,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False
TVSMOTOR.NS,2025-12-31,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,3706.84,60.4,3566.85,3916.83,stop_loss_hit,3566.85,2026-01-21,15,-3.78,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False
ULTRACEMCO.NS,2025-12-31,3,RSI in healthy zone; Near 20-day high; Open-Low Same (conviction buy),11784.0,55.3,11482.76,12235.86,target_hit,12235.86,2026-01-07,5,3.83,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
UNIONBANK.NS,2025-12-31,4,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20); Outperforming index,153.76,55.4,147.22,163.57,target_hit,163.57,2026-01-06,4,6.38,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False
UNITDSPR.NS,2025-12-31,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,1437.2,54.8,1382.61,1519.09,stop_loss_hit,1382.61,2026-01-02,2,-3.8,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False
VBL.NS,2025-12-31,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,488.77,61.7,467.78,520.26,timeout,476.94744873046875,2026-01-21,15,-2.42,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False
VEDL.NS,2025-12-31,6,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,594.47,75.9,566.79,635.99,target_hit,635.99,2026-01-14,10,6.98,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False
ADANIENSOL.NS,2026-01-01,8,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; Momentum Breakout (VCP + volume spike); Weekly trend aligned (above Weekly EMA20); Outperforming index,1046.4,64.5,996.42,1121.37,stop_loss_hit,996.42,2026-01-08,5,-4.78,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False
ADANIENT.NS,2026-01-01,4,RSI in healthy zone; Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure),2258.99,48.5,2167.08,2396.85,stop_loss_hit,2167.08,2026-01-09,6,-4.07,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False
ADANIGREEN.NS,2026-01-01,5,RSI in healthy zone; MACD bullish crossover; Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1025.9,51.1,969.26,1110.86,stop_loss_hit,969.26,2026-01-09,6,-5.52,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False
ADANIPORTS.NS,2026-01-01,3,RSI in healthy zone; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20),1474.88,48.0,1429.84,1542.45,stop_loss_hit,1429.84,2026-01-09,6,-3.05,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
ADANIPOWER.NS,2026-01-01,6,RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20),148.76,57.2,141.26,160.01,stop_loss_hit,141.26,2026-01-09,6,-5.04,False,True,False,True,True,True,False,False,False,False,True,False,True,False,False
AMBUJACEM.NS,2026-01-01,4,RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),556.89,60.0,538.86,583.94,stop_loss_hit,538.86,2026-01-09,6,-3.24,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
APOLLOHOSP.NS,2026-01-01,3,RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure),7102.07,46.9,6884.3,7428.73,target_hit,7428.73,2026-01-07,4,4.6,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
AXISBANK.NS,2026-01-01,7,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,1274.4,60.2,1228.53,1343.21,timeout,1294.800048828125,2026-01-22,15,1.6,True,True,True,False,True,True,False,False,False,False,False,False,True,True,False
BAJAJ-AUTO.NS,2026-01-01,5,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,9425.35,69.3,9120.84,9882.13,stop_loss_hit,9120.84,2026-01-20,13,-3.23,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False
BAJFINANCE.NS,2026-01-01,3,RSI(2) oversold bounce (RSI(2)=0.6),973.1,34.3,937.38,989.44,target_hit,989.44,2026-01-02,1,1.68,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BANKBARODA.NS,2026-01-01,6,Uptrend (above rising SMA50); MACD bullish crossover; Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,291.33,65.0,277.37,312.26,timeout,295.7347412109375,2026-01-22,15,1.51,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False
BHARTIARTL.NS,2026-01-01,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,2110.4,52.8,2046.62,2206.07,stop_loss_hit,2046.62,2026-01-09,6,-3.02,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False
BOSCHLTD.NS,2026-01-01,3,RSI in healthy zone; MACD bullish crossover; ADX greater than 25,36140.0,47.1,34601.08,38448.38,target_hit,38448.38,2026-01-02,1,6.39,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False
BPCL.NS,2026-01-01,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,371.03,65.0,355.1,394.93,stop_loss_hit,355.1,2026-01-06,3,-4.29,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False
BRITANNIA.NS,2026-01-01,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),6009.5,52.9,5824.14,6287.54,stop_loss_hit,5824.14,2026-01-21,14,-3.08,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False
CANBK.NS,2026-01-01,6,Uptrend (above rising SMA50); MACD bullish crossover; Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,149.31,65.1,141.37,161.23,timeout,149.74038696289062,2026-01-22,15,0.29,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False
CHOLAFIN.NS,2026-01-01,6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1722.71,55.2,1613.27,1886.87,timeout,1662.7564697265625,2026-01-22,15,-3.48,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False
COALINDIA.NS,2026-01-01,7,Uptrend (above rising SMA50); Near 20-day high; Open-Low Same (conviction buy); Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,395.23,68.1,383.48,412.84,target_hit,412.84,2026-01-02,1,4.46,True,False,False,False,True,False,False,False,True,True,False,True,True,True,False
CUMMINSIND.NS,2026-01-01,3,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20),4450.36,53.3,4254.14,4744.7,stop_loss_hit,4254.14,2026-01-06,3,-4.41,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
EICHERMOT.NS,2026-01-01,6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,7348.0,60.6,7030.68,7823.98,stop_loss_hit,7030.68,2026-01-21,14,-4.32,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False
ETERNAL.NS,2026-01-01,3,MACD bullish crossover; ADX greater than 25; Open-Low Same (conviction buy),283.8,42.5,267.14,308.79,timeout,275.8999938964844,2026-01-22,15,-2.78,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
GAIL.NS,2026-01-01,3,RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure),166.58,47.6,161.34,174.43,stop_loss_hit,161.34,2026-01-08,5,-3.15,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
GODREJCP.NS,2026-01-01,6,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,1231.9,78.0,1187.92,1297.86,timeout,1234.4713134765625,2026-01-22,15,0.21,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False
GRASIM.NS,2026-01-01,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20),2851.7,62.6,2768.76,2976.11,stop_loss_hit,2768.76,2026-01-09,6,-2.91,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False
HAL.NS,2026-01-01,3,RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure),4361.66,48.4,4195.45,4610.98,timeout,4317.330078125,2026-01-22,15,-1.02,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
HCLTECH.NS,2026-01-01,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1592.26,49.0,1539.39,1671.57,stop_loss_hit,1539.39,2026-01-05,2,-3.32,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False
HINDALCO.NS,2026-01-01,6,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,894.95,72.6,861.12,945.7,target_hit,945.7,2026-01-06,3,5.67,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False
HINDUNILVR.NS,2026-01-01,3,RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure),2323.0,47.4,2259.28,2418.58,target_hit,2418.58,2026-01-06,3,4.11,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
HINDZINC.NS,2026-01-01,6,Uptrend (above rising SMA50); ADX greater than 25; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,600.97,68.9,565.83,653.68,target_hit,653.68,2026-01-14,9,8.77,True,False,False,False,False,True,False,False,False,True,False,True,True,True,False
INDHOTEL.NS,2026-01-01,3,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high,738.6,53.6,713.49,776.26,stop_loss_hit,713.49,2026-01-07,4,-3.4,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
INFY.NS,2026-01-01,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1595.28,56.2,1541.89,1675.36,timeout,1628.265380859375,2026-01-22,15,2.07,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False
IOC.NS,2026-01-01,6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,163.81,61.8,156.07,175.43,stop_loss_hit,156.07,2026-01-08,5,-4.72,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False
IRFC.NS,2026-01-01,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,124.47,60.6,116.93,135.78,stop_loss_hit,116.93,2026-01-20,13,-6.06,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False
JINDALSTEL.NS,2026-01-01,7,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,1068.4,63.6,1009.1,1157.35,stop_loss_hit,1009.1,2026-01-09,6,-5.55,True,True,True,False,True,True,False,False,False,False,False,False,True,True,False
JIOFIN.NS,2026-01-01,3,RSI in healthy zone; MACD bullish crossover; Volume contracting (low selling pressure),295.7,45.5,284.59,312.37,stop_loss_hit,284.59,2026-01-12,7,-3.76,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
JSWSTEEL.NS,2026-01-01,5,RSI in healthy zone; Near 20-day high; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,1171.5,63.9,1122.53,1244.95,timeout,1184.4000244140625,2026-01-22,15,1.1,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False
KOTAKBANK.NS,2026-01-01,4,MACD bullish crossover; Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),443.56,68.8,428.36,466.36,stop_loss_hit,428.36,2026-01-06,3,-3.43,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
LT.NS,2026-01-01,7,Uptrend (above rising SMA50); MACD bullish crossover; Near 20-day high; Open-Low Same (conviction buy); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,4100.35,66.5,3973.05,4291.3,stop_loss_hit,3973.05,2026-01-08,5,-3.1,True,False,True,False,True,False,False,False,True,True,False,False,True,True,False
LTM.NS,2026-01-01,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),6031.17,51.6,5818.46,6350.24,stop_loss_hit,5818.46,2026-01-21,14,-3.53,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False
M&M.NS,2026-01-01,7,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20); Outperforming index,3761.0,63.0,3608.07,3990.39,stop_loss_hit,3608.07,2026-01-12,7,-4.07,True,True,True,False,True,False,False,False,True,False,False,False,True,True,False
MARUTI.NS,2026-01-01,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,16708.0,62.5,16262.29,17376.56,stop_loss_hit,16262.29,2026-01-14,9,-2.67,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False
MOTHERSON.NS,2026-01-01,6,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,122.14,66.0,117.15,129.63,stop_loss_hit,117.15,2026-01-08,5,-4.09,True,False,False,False,True,False,False,False,False,True,False,True,True,True,False
MUTHOOTFIN.NS,2026-01-01,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,3806.81,61.3,3651.5,4039.78,timeout,3829.51953125,2026-01-22,15,0.6,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False
NESTLEIND.NS,2026-01-01,4,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),1288.05,68.1,1250.33,1344.62,timeout,1298.986572265625,2026-01-22,15,0.85,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
NSEI,2026-01-01,6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; Weekly trend aligned (above Weekly EMA20),26146.55,56.6,25714.28,26794.96,stop_loss_hit,25714.28,2026-01-09,6,-1.65,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False
NTPC.NS,2026-01-01,5,Near 20-day high; Open-Low Same (conviction buy); Strong RSI momentum; Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20),333.78,69.7,325.16,346.71,target_hit,346.71,2026-01-02,1,3.87,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False
ONGC.NS,2026-01-01,4,RSI in healthy zone; MACD bullish crossover; ADX greater than 25; Pullback to SMA100 support,232.47,49.9,223.2,246.37,timeout,238.40005493164062,2026-01-22,15,2.55,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False
PFC.NS,2026-01-01,4,RSI in healthy zone; Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure),356.77,59.6,343.0,377.43,timeout,358.2951354980469,2026-01-22,15,0.43,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False
PNB.NS,2026-01-01,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,120.44,61.1,115.53,127.8,target_hit,127.8,2026-01-16,11,6.11,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False
POWERGRID.NS,2026-01-01,3,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure),263.84,50.8,255.16,276.86,stop_loss_hit,255.16,2026-01-08,5,-3.29,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
RECLTD.NS,2026-01-01,4,RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; Open-Low Same (conviction buy),359.79,64.9,345.32,381.49,stop_loss_hit,345.32,2026-01-21,14,-4.02,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False
RELIANCE.NS,2026-01-01,7,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1568.35,61.7,1528.81,1627.66,stop_loss_hit,1528.81,2026-01-06,3,-2.52,True,True,False,False,True,False,False,False,True,False,False,True,True,True,False
SBILIFE.NS,2026-01-01,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,2037.57,59.8,1974.79,2131.73,timeout,2019.193115234375,2026-01-22,15,-0.9,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False
SBIN.NS,2026-01-01,7,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,967.31,62.1,939.02,1009.76,target_hit,1009.76,2026-01-13,8,4.39,True,True,True,False,True,True,False,False,False,False,False,False,True,True,False
SHRIRAMFIN.NS,2026-01-01,6,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20); Outperforming index,1019.7,81.9,970.19,1093.97,stop_loss_hit,970.19,2026-01-09,6,-4.86,True,False,False,False,True,True,False,False,True,False,False,False,True,True,False
SUNPHARMA.NS,2026-01-01,4,ADX greater than 25; Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1709.99,39.5,1660.77,1783.83,target_hit,1783.83,2026-01-07,4,4.32,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False
