symbol,signal_date,score,setup_type,entry_price,rsi,adx,stop_loss,target,reasons,outcome,exit_price,exit_date,days_held,return_pct,pointer_uptrend_sma50,pointer_rsi_momentum,pointer_macd_crossover,pointer_volume_spike,pointer_breakout_proximity,pointer_adx_strong_trend,pointer_sma_cross,pointer_pullback_sma50,pointer_ols_breakout,pointer_strong_rsi,pointer_sma100_support
RELIANCE.NS,2021-08-23,2,momentum,979.37,58.3,19.485495745312075,952.81,1032.48,RSI in healthy zone; Near 20-day high,target_hit,1032.48,2021-08-31,6,5.42,False,True,False,False,True,False,False,False,False,False,False
TCS.NS,2021-08-23,4,momentum,3177.13,86.4,30.910979734322108,3096.19,3339.01,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25,target_hit,3339.01,2021-09-02,8,5.1,True,False,False,True,True,True,False,False,False,False,False
INFY.NS,2021-08-24,3,momentum,1498.81,70.3,58.17324687951003,1461.94,1572.56,Uptrend (above rising SMA50); ADX greater than 25; Strong RSI momentum,stop_loss_hit,1461.94,2021-09-01,6,-2.46,True,False,False,False,False,True,False,False,False,True,False
RELIANCE.NS,2021-08-24,2,momentum,989.04,61.4,20.302807502801574,962.61,1041.89,RSI in healthy zone; Near 20-day high,target_hit,1041.89,2021-09-02,7,5.34,False,True,False,False,True,False,False,False,False,False,False
TCS.NS,2021-08-24,3,momentum,3155.99,81.2,32.97393295292281,3074.01,3319.95,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,target_hit,3319.95,2021-08-31,5,5.2,True,False,False,False,True,True,False,False,False,False,False
INFY.NS,2021-08-25,5,momentum,1511.62,72.8,57.42158658278494,1474.68,1585.49,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Strong RSI momentum,stop_loss_hit,1474.68,2021-08-30,3,-2.44,True,False,False,False,True,True,False,False,True,True,False
RELIANCE.NS,2021-08-25,2,momentum,997.6,64.1,21.630074188774238,971.13,1050.53,RSI in healthy zone; Near 20-day high,target_hit,1050.53,2021-09-03,7,5.31,False,True,False,False,True,False,False,False,False,False,False
TCS.NS,2021-08-25,4,momentum,3196.0,83.2,35.097685209658025,3111.38,3365.23,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy),target_hit,3365.23,2021-09-02,6,5.3,True,False,False,False,True,True,False,False,True,False,False
INFY.NS,2021-08-26,4,momentum,1504.78,69.4,56.74522931171832,1468.06,1578.22,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum,stop_loss_hit,1468.06,2021-09-01,4,-2.44,True,False,False,False,True,True,False,False,False,True,False
RELIANCE.NS,2021-08-26,3,momentum,1010.21,67.5,23.29988039829356,983.58,1063.47,Near 20-day high; Open-Low Same (conviction buy); Strong RSI momentum,target_hit,1063.47,2021-09-03,6,5.27,False,False,False,False,True,False,False,False,True,True,False
TCS.NS,2021-08-26,3,momentum,3207.22,83.8,37.06761753509892,3124.93,3371.8,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,target_hit,3371.8,2021-09-06,7,5.13,True,False,False,False,True,True,False,False,False,False,False
INFY.NS,2021-08-27,3,momentum,1488.32,61.8,55.061148881444055,1452.12,1560.71,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,stop_loss_hit,1452.12,2021-09-02,4,-2.43,True,True,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2021-08-27,2,momentum,1008.83,66.8,24.850034761755772,982.8,1060.89,Near 20-day high; Strong RSI momentum,target_hit,1060.89,2021-09-03,5,5.16,False,False,False,False,True,False,False,False,False,True,False
TCS.NS,2021-08-27,4,momentum,3249.41,85.7,39.17286901682201,3165.66,3416.9,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25,target_hit,3416.9,2021-09-15,12,5.15,True,False,False,True,True,True,False,False,False,False,False
INFY.NS,2021-08-30,3,momentum,1478.95,58.0,52.564735494095906,1442.71,1551.44,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,timeout,1496.7227783203125,2021-09-21,15,1.2,True,True,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2021-08-30,3,momentum,1028.24,71.6,26.812304808835567,1001.72,1081.27,Near 20-day high; ADX greater than 25; Strong RSI momentum,target_hit,1081.27,2021-09-03,4,5.16,False,False,False,False,True,True,False,False,False,True,False
TCS.NS,2021-08-30,3,momentum,3232.94,81.7,41.18786355213867,3150.24,3398.35,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,target_hit,3398.35,2021-09-14,10,5.12,True,False,False,False,True,True,False,False,False,False,False
INFY.NS,2021-08-31,4,momentum,1486.27,60.1,49.98407018636008,1449.89,1559.03,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); ADX greater than 25,stop_loss_hit,1449.89,2021-09-02,2,-2.45,True,True,False,True,False,True,False,False,False,False,False
RELIANCE.NS,2021-08-31,5,momentum,1022.76,68.6,28.745638260376893,996.12,1076.03,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Strong RSI momentum,target_hit,1076.03,2021-09-03,3,5.21,True,False,False,True,True,True,False,False,False,True,False
TCS.NS,2021-08-31,4,momentum,3307.32,85.1,43.40527130919956,3220.9,3480.16,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy),timeout,3373.439697265625,2021-09-22,15,2.0,True,False,False,False,True,True,False,False,True,False,False
INFY.NS,2021-09-01,3,momentum,1461.27,50.7,46.897783462451976,1424.1,1535.62,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,timeout,1517.713134765625,2021-09-23,15,3.86,True,True,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2021-09-01,4,momentum,1026.81,69.6,30.67848061455872,1000.39,1079.65,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum,target_hit,1079.65,2021-09-03,2,5.15,True,False,False,False,True,True,False,False,False,True,False
TCS.NS,2021-09-01,3,momentum,3244.87,72.9,45.542087509388395,3154.36,3425.88,Uptrend (above rising SMA50); ADX greater than 25; Strong RSI momentum,target_hit,3425.88,2021-09-15,9,5.58,True,False,False,False,False,True,False,False,False,True,False
INFY.NS,2021-09-02,3,momentum,1471.16,53.8,43.617177948137886,1433.69,1546.1,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,target_hit,1546.1,2021-09-24,15,5.09,True,True,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2021-09-02,5,momentum,1039.17,72.6,32.67238454946266,1012.08,1093.36,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Strong RSI momentum,target_hit,1093.36,2021-09-06,2,5.21,True,False,False,False,True,True,False,False,True,True,False
TCS.NS,2021-09-02,4,momentum,3351.25,78.5,47.699817302806494,3253.71,3546.34,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum,timeout,3381.43212890625,2021-09-24,15,0.9,True,False,False,False,True,True,False,False,False,True,False
INFY.NS,2021-09-03,3,momentum,1481.22,56.7,40.998229800909506,1444.41,1554.84,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,target_hit,1554.84,2021-09-24,14,4.97,True,True,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2021-09-03,5,momentum,1081.79,79.8,35.383604631831986,1051.75,1141.88,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Strong RSI momentum,target_hit,1141.88,2021-09-27,15,5.55,True,False,False,True,True,True,False,False,False,True,False
TCS.NS,2021-09-03,4,momentum,3355.88,78.8,49.71817879762072,3260.41,3546.83,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum,timeout,3351.427978515625,2021-09-27,15,-0.13,True,False,False,False,True,True,False,False,False,True,False
INFY.NS,2021-09-06,4,momentum,1507.13,63.2,39.60140343854487,1469.91,1581.57,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; ADX greater than 25,stop_loss_hit,1469.91,2021-09-08,2,-2.47,True,True,False,False,True,True,False,False,False,False,False
RELIANCE.NS,2021-09-06,5,momentum,1098.6,81.9,38.404344840164676,1066.26,1163.27,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy),timeout,1154.0574951171875,2021-09-28,15,5.05,True,False,False,True,True,True,False,False,True,False,False
TCS.NS,2021-09-06,4,momentum,3364.57,79.2,51.66871805080731,3269.97,3553.78,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum,timeout,3300.941650390625,2021-09-28,15,-1.89,True,False,False,False,True,True,False,False,False,True,False
INFY.NS,2021-09-07,3,momentum,1486.45,56.0,38.441547362123195,1449.0,1561.34,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,stop_loss_hit,1449.0,2021-09-29,15,-2.52,True,True,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2021-09-07,3,momentum,1105.53,82.7,41.19535649063727,1073.27,1170.04,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,stop_loss_hit,1073.27,2021-09-13,3,-2.92,True,False,False,False,True,True,False,False,False,False,False
TCS.NS,2021-09-07,4,momentum,3333.04,73.7,53.31203662221439,3239.42,3520.29,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum,timeout,3312.078857421875,2021-09-29,15,-0.63,True,False,False,False,True,True,False,False,False,True,False
INFY.NS,2021-09-08,3,momentum,1474.77,52.4,36.22037559924109,1437.79,1548.74,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,target_hit,1548.74,2021-09-24,11,5.02,True,True,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2021-09-08,3,momentum,1101.2,80.3,43.5744069709059,1068.95,1165.71,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,timeout,1141.0133056640625,2021-09-30,15,3.62,True,False,False,False,True,True,False,False,False,False,False
TCS.NS,2021-09-08,4,momentum,3296.57,67.8,53.14624833264325,3204.04,3481.64,Uptrend (above rising SMA50); Volume spike (>1.5x avg); ADX greater than 25; Strong RSI momentum,timeout,3297.7978515625,2021-09-30,15,0.04,True,False,False,True,False,True,False,False,False,True,False
INFY.NS,2021-09-09,3,momentum,1473.34,51.9,34.11303235061111,1437.8,1544.41,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,target_hit,1544.41,2021-09-24,10,4.82,True,True,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2021-09-09,4,momentum,1098.6,78.9,45.78589957718888,1067.59,1160.61,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum,target_hit,1160.61,2021-09-28,12,5.64,True,False,False,False,True,True,False,False,False,True,False
TCS.NS,2021-09-09,3,momentum,3311.64,68.9,52.98666249734829,3221.62,3491.69,Uptrend (above rising SMA50); ADX greater than 25; Strong RSI momentum,timeout,3258.186279296875,2021-10-01,15,-1.61,True,False,False,False,False,True,False,False,False,True,False
INFY.NS,2021-09-13,3,momentum,1473.6,52.0,31.800959614484334,1438.15,1544.5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,target_hit,1544.5,2021-09-24,9,4.81,True,True,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2021-09-13,3,momentum,1074.12,66.8,45.99935505813038,1042.17,1138.01,Uptrend (above rising SMA50); ADX greater than 25; Strong RSI momentum,target_hit,1138.01,2021-09-27,10,5.95,True,False,False,False,False,True,False,False,False,True,False
TCS.NS,2021-09-13,5,momentum,3358.77,72.1,53.24166039977003,3267.19,3541.92,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Strong RSI momentum,stop_loss_hit,3267.19,2021-09-29,12,-2.73,True,False,False,False,True,True,False,False,True,True,False
INFY.NS,2021-09-14,3,momentum,1468.59,50.3,29.659837709092585,1434.05,1537.67,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,target_hit,1537.67,2021-09-24,8,4.7,True,True,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2021-09-14,3,momentum,1072.71,66.2,46.10673801412363,1041.69,1134.76,Uptrend (above rising SMA50); ADX greater than 25; Strong RSI momentum,target_hit,1134.76,2021-09-24,8,5.78,True,False,False,False,False,True,False,False,False,True,False
TCS.NS,2021-09-14,4,momentum,3394.18,74.3,53.82350819320449,3302.45,3577.65,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum,stop_loss_hit,3302.45,2021-09-28,10,-2.7,True,False,False,False,True,True,False,False,False,True,False
INFY.NS,2021-09-15,4,momentum,1490.63,57.0,28.593832280434437,1455.86,1560.16,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Open-Low Same (conviction buy),stop_loss_hit,1455.86,2021-09-29,10,-2.33,True,True,False,False,False,True,False,False,True,False,False
RELIANCE.NS,2021-09-15,4,momentum,1077.17,67.2,46.23370896228487,1047.05,1137.42,Uptrend (above rising SMA50); ADX greater than 25; Open-Low Same (conviction buy); Strong RSI momentum,target_hit,1137.42,2021-09-27,8,5.59,True,False,False,False,False,True,False,False,True,True,False
TCS.NS,2021-09-15,5,momentum,3454.15,77.4,54.87887732396051,3358.3,3645.84,Uptrend (above rising SMA50); MACD bullish crossover; Near 20-day high; ADX greater than 25; Strong RSI momentum,stop_loss_hit,3358.3,2021-09-17,2,-2.77,True,False,True,False,True,True,False,False,False,True,False
INFY.NS,2021-09-16,3,momentum,1482.61,54.2,27.75954248643375,1447.73,1552.38,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,target_hit,1552.38,2021-09-24,6,4.71,True,True,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2021-09-16,4,momentum,1099.78,72.0,46.85530676479302,1068.41,1162.51,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum,target_hit,1162.51,2021-09-29,9,5.7,True,False,False,False,True,True,False,False,False,True,False
TCS.NS,2021-09-16,4,momentum,3409.38,70.5,55.861924533090686,3311.99,3604.17,Uptrend (above rising SMA50); MACD bullish crossover; ADX greater than 25; Strong RSI momentum,stop_loss_hit,3311.99,2021-09-28,8,-2.86,True,False,True,False,False,True,False,False,False,True,False
INFY.NS,2021-09-17,3,momentum,1473.08,50.9,26.56678248076587,1437.56,1544.11,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,target_hit,1544.11,2021-09-24,5,4.82,True,True,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2021-09-17,4,momentum,1082.72,64.4,47.635178288987795,1049.71,1148.75,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); ADX greater than 25,target_hit,1148.75,2021-09-28,7,6.1,True,True,False,True,False,True,False,False,False,False,False
TCS.NS,2021-09-17,4,momentum,3343.48,61.7,54.58204545712034,3239.94,3550.56,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); ADX greater than 25,stop_loss_hit,3239.94,2021-10-04,11,-3.1,True,True,False,True,False,True,False,False,False,False,False
INFY.NS,2021-09-20,3,momentum,1470.07,49.8,25.0739405495758,1434.31,1541.59,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,target_hit,1541.59,2021-09-24,4,4.87,True,True,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2021-09-20,4,momentum,1084.44,64.8,48.134991650309914,1051.44,1150.45,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Open-Low Same (conviction buy),target_hit,1150.45,2021-09-28,6,6.09,True,True,False,False,False,True,False,False,True,False,False
TCS.NS,2021-09-20,3,momentum,3339.68,61.2,53.39406060245728,3237.63,3543.78,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,stop_loss_hit,3237.63,2021-10-11,15,-3.06,True,True,False,False,False,True,False,False,False,False,False
INFY.NS,2021-09-21,2,momentum,1496.72,58.0,24.57023337078035,1459.59,1570.99,Uptrend (above rising SMA50); RSI in healthy zone,stop_loss_hit,1459.59,2021-09-28,5,-2.48,True,True,False,False,False,False,False,False,False,False,False
RELIANCE.NS,2021-09-21,3,momentum,1089.13,65.9,48.60595026806667,1056.9,1153.6,Uptrend (above rising SMA50); ADX greater than 25; Strong RSI momentum,target_hit,1153.6,2021-09-28,5,5.92,True,False,False,False,False,True,False,False,False,True,False
TCS.NS,2021-09-21,3,momentum,3374.14,63.9,52.29698242360222,3274.71,3573.0,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,stop_loss_hit,3274.71,2021-09-29,6,-2.95,True,True,False,False,False,True,False,False,False,False,False
INFY.NS,2021-09-22,2,momentum,1495.37,57.5,24.60201990213756,1458.48,1569.16,Uptrend (above rising SMA50); RSI in healthy zone,stop_loss_hit,1458.48,2021-09-29,5,-2.47,True,True,False,False,False,False,False,False,False,False,False
RELIANCE.NS,2021-09-22,4,momentum,1100.82,68.6,49.34718704348724,1068.77,1164.91,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum,target_hit,1164.91,2021-10-04,8,5.82,True,False,False,False,True,True,False,False,False,True,False
TCS.NS,2021-09-22,3,momentum,3373.44,63.8,51.55289149118177,3276.95,3566.42,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,stop_loss_hit,3276.95,2021-09-28,4,-2.86,True,True,False,False,False,True,False,False,False,False,False
INFY.NS,2021-09-23,3,momentum,1517.71,63.2,24.8418639361366,1480.83,1591.48,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high,stop_loss_hit,1480.83,2021-09-28,3,-2.43,True,True,False,False,True,False,False,False,False,False,False
RELIANCE.NS,2021-09-23,6,momentum,1127.72,73.8,50.554352308713625,1094.73,1193.7,Uptrend (above rising SMA50); MACD bullish crossover; Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Strong RSI momentum,target_hit,1193.7,2021-10-08,11,5.85,True,False,True,False,True,True,False,False,True,True,False
