symbol,signal_date,score,reasons,entry_price,rsi,stop_loss,target,outcome,exit_price,exit_date,days_held,return_pct,pointer_uptrend_sma50,pointer_rsi_momentum,pointer_macd_crossover,pointer_volume_spike,pointer_breakout_proximity,pointer_adx_strong_trend,pointer_sma_cross,pointer_pullback_sma50,pointer_ols_breakout,pointer_strong_rsi,pointer_sma100_support,pointer_volume_contraction,pointer_weekly_trend_up,pointer_outperforming_index,pointer_rsi2_pullback,pointer_stoch_pullback,pointer_bb_pullback,pointer_inside_bar_breakout,pointer_nr7_breakout,pointer_ema21_pullback,pointer_hammer_at_support
BAJAJ-AUTO.NS,2026-06-12,4,Uptrend (above rising SMA50); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Stochastic oversold pullback,10063.0,44.9,9608.45,10515.835,stop_loss_hit,9608.45,2026-06-29,11,-4.52,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
BAJFINANCE.NS,2026-06-12,5,Uptrend (above rising SMA50); RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Outperforming index,918.3,54.1,869.63,959.6234999999999,target_hit,959.6234999999999,2026-06-16,2,4.5,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
BANKBARODA.NS,2026-06-12,6,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,274.75,62.1,260.61,287.11375,target_hit,287.11375,2026-06-23,7,4.5,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
BOSCHLTD.NS,2026-06-12,7,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20); Outperforming index,39060.0,64.1,36775.79,40817.7,target_hit,40817.7,2026-06-25,9,4.5,True,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
BPCL.NS,2026-06-12,6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Open-Low Same (conviction buy); Outperforming index; Stochastic oversold pullback,302.35,54.7,281.18,315.95575,target_hit,315.95575,2026-06-15,1,4.5,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
CANBK.NS,2026-06-12,5,Uptrend (above rising SMA50); RSI in healthy zone; Outperforming index; NR7 narrow-range breakout; EMA 21 support pullback,131.67,54.5,123.77,137.59515,timeout,126.63999938964844,2026-07-02,14,-3.82,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
CGPOWER.NS,2026-06-12,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,914.45,59.2,859.28,955.60025,target_hit,955.60025,2026-06-17,3,4.5,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
CHOLAFIN.NS,2026-06-12,6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); Outperforming index; NR7 narrow-range breakout,1568.1,55.1,1436.16,1638.6644999999999,target_hit,1638.6644999999999,2026-06-15,1,4.5,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
CIPLA.NS,2026-06-12,6,Uptrend (above rising SMA50); RSI in healthy zone; Recent SMA50/SMA100 bullish crossover; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); EMA 21 support pullback,1389.4,56.9,1337.71,1451.923,target_hit,1451.923,2026-06-23,7,4.5,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False
CUMMINSIND.NS,2026-06-12,6,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index; EMA 21 support pullback,5621.5,54.4,5299.88,5874.4675,target_hit,5874.4675,2026-06-18,4,4.5,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False
DIVISLAB.NS,2026-06-12,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),6638.0,50.0,6333.09,6936.709999999999,timeout,6682.5,2026-07-02,14,0.67,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
DLF.NS,2026-06-12,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Outperforming index; Bollinger Band lower support pullback,587.05,52.8,554.15,613.4672499999999,target_hit,613.4672499999999,2026-06-15,1,4.5,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
EICHERMOT.NS,2026-06-12,6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,7312.0,57.4,6891.86,7641.039999999999,target_hit,7641.039999999999,2026-06-15,1,4.5,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
ENRIN.NS,2026-06-12,7,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index; EMA 21 support pullback,3606.9,56.5,3300.59,3769.2104999999997,target_hit,3769.2104999999997,2026-06-17,3,4.5,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False
GAIL.NS,2026-06-12,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,170.5,61.3,162.09,178.17249999999999,target_hit,178.17249999999999,2026-06-16,2,4.5,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
GRASIM.NS,2026-06-12,6,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index; EMA 21 support pullback,3105.5,60.6,2983.08,3245.2475,timeout,3169.199951171875,2026-07-02,14,2.05,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False
HYUNDAI.NS,2026-06-12,5,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Volume contracting (low selling pressure); Outperforming index,1990.1,65.9,1877.97,2079.6544999999996,timeout,1950.699951171875,2026-07-02,14,-1.98,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
ICICIBANK.NS,2026-06-12,5,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,1340.8,67.0,1287.47,1401.136,target_hit,1401.136,2026-06-25,9,4.5,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
INDHOTEL.NS,2026-06-12,8,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20); Outperforming index; NR7 narrow-range breakout,679.45,59.4,637.17,710.02525,target_hit,710.02525,2026-06-18,4,4.5,True,True,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False
INDIGO.NS,2026-06-12,8,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; Momentum Breakout (VCP + volume spike); Weekly trend aligned (above Weekly EMA20); Outperforming index,4709.7,62.4,4448.13,4921.6365,target_hit,4921.6365,2026-06-15,1,4.5,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
IOC.NS,2026-06-12,4,RSI in healthy zone; MACD bullish crossover; Open-Low Same (conviction buy); Volume contracting (low selling pressure),140.94,52.0,131.86,147.2823,target_hit,147.2823,2026-06-15,1,4.5,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
JSWSTEEL.NS,2026-06-12,6,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20); Outperforming index; Stochastic oversold pullback; EMA 21 support pullback,1297.6,55.6,1243.89,1355.9919999999997,stop_loss_hit,1243.89,2026-06-23,7,-4.14,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False
KOTAKBANK.NS,2026-06-12,6,Uptrend (above rising SMA50); MACD bullish crossover; Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,403.3,67.6,380.68,421.44849999999997,timeout,399.29998779296875,2026-07-02,14,-0.99,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
LODHA.NS,2026-06-12,6,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Outperforming index; Stochastic oversold pullback; NR7 narrow-range breakout,899.3,52.4,836.07,939.7684999999999,target_hit,939.7684999999999,2026-06-15,1,4.5,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
LT.NS,2026-06-12,11,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; Recent SMA50/SMA100 bullish crossover; Pullback to SMA50 (4d after golden cross); Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20); Outperforming index; Stochastic oversold pullback,4049.3,58.3,3822.56,4231.5185,target_hit,4231.5185,2026-06-16,2,4.5,True,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False
MARUTI.NS,2026-06-12,8,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; Momentum Breakout (VCP + volume spike); Outperforming index,13366.0,56.8,12801.6,13967.47,target_hit,13967.47,2026-06-30,12,4.5,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
MAXHEALTH.NS,2026-06-12,4,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Volume contracting (low selling pressure),1012.45,53.6,947.01,1058.01025,target_hit,1058.01025,2026-06-18,4,4.5,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
MOTHERSON.NS,2026-06-12,7,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index; NR7 narrow-range breakout,143.4,59.4,133.94,149.853,target_hit,149.853,2026-06-15,1,4.5,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False
PIDILITIND.NS,2026-06-12,10,Uptrend (above rising SMA50); MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; Open-Low Same (conviction buy); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index; Inside Bar breakout; NR7 narrow-range breakout,1535.5,68.5,1456.03,1604.5974999999999,target_hit,1604.5974999999999,2026-06-25,9,4.5,True,False,True,True,True,False,False,False,True,True,False,False,True,True,False,False,False,True,True,False,False
PNB.NS,2026-06-12,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Outperforming index; NR7 narrow-range breakout,106.88,57.9,101.44,111.68959999999998,timeout,106.91000366210938,2026-07-02,14,0.03,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
RECLTD.NS,2026-06-12,5,RSI in healthy zone; Recent SMA50/SMA100 bullish crossover; Volume contracting (low selling pressure); Outperforming index; EMA 21 support pullback,348.05,53.8,330.13,363.71225,target_hit,363.71225,2026-06-18,4,4.5,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
SBIN.NS,2026-06-12,4,RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1017.15,61.5,974.88,1062.92175,timeout,1051.5999755859375,2026-07-02,14,3.39,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
SHRIRAMFIN.NS,2026-06-12,6,RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,954.95,54.4,882.63,997.92275,target_hit,997.92275,2026-06-15,1,4.5,False,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
SOLARINDS.NS,2026-06-12,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),17143.0,45.2,16086.72,17914.434999999998,target_hit,17914.434999999998,2026-06-19,5,4.5,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
SUNPHARMA.NS,2026-06-12,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Stochastic oversold pullback,1807.7,50.7,1739.92,1889.0465,target_hit,1889.0465,2026-06-23,7,4.5,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
TITAN.NS,2026-06-12,4,RSI in healthy zone; MACD bullish crossover; Weekly trend aligned (above Weekly EMA20); Outperforming index,4184.0,51.5,3912.97,4372.28,target_hit,4372.28,2026-06-17,3,4.5,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
TMPV.NS,2026-06-12,7,Uptrend (above rising SMA50); RSI in healthy zone; Recent SMA50/SMA100 bullish crossover; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index; EMA 21 support pullback,386.79,58.3,364.52,404.19554999999997,target_hit,404.19554999999997,2026-06-15,1,4.5,True,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False
TORNTPHARM.NS,2026-06-12,6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,4571.2,62.0,4268.75,4776.9039999999995,timeout,4661.39990234375,2026-07-02,14,1.97,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
VBL.NS,2026-06-12,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); EMA 21 support pullback,522.2,53.5,495.75,545.699,target_hit,545.699,2026-06-17,3,4.5,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
ABB.NS,2026-06-15,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),6922.5,51.2,6532.03,7234.0125,target_hit,7234.0125,2026-06-18,3,4.5,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
ADANIENSOL.NS,2026-06-15,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1491.9,55.5,1371.16,1559.0355,target_hit,1559.0355,2026-07-02,13,4.5,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
ADANIENT.NS,2026-06-15,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,2942.5,62.8,2777.53,3074.9125,target_hit,3074.9125,2026-06-23,6,4.5,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
ADANIGREEN.NS,2026-06-15,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1482.6,59.2,1379.48,1549.3169999999998,target_hit,1549.3169999999998,2026-06-22,5,4.5,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
ADANIPORTS.NS,2026-06-15,4,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20),1804.8,57.3,1720.79,1886.0159999999998,target_hit,1886.0159999999998,2026-07-02,13,4.5,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
ADANIPOWER.NS,2026-06-15,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Stochastic oversold pullback,220.52,47.2,204.26,230.4434,target_hit,230.4434,2026-06-18,3,4.5,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
APOLLOHOSP.NS,2026-06-15,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,8468.5,64.9,8152.01,8849.582499999999,timeout,8696.0,2026-07-02,12,2.69,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
ASIANPAINT.NS,2026-06-15,10,Uptrend (above rising SMA50); MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Momentum Breakout (VCP + volume spike); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,2739.3,66.2,2614.87,2862.5685,timeout,2744.5,2026-07-02,13,0.19,True,False,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
AXISBANK.NS,2026-06-15,5,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,1368.3,69.9,1311.98,1429.8735,timeout,1362.5999755859375,2026-07-02,13,-0.42,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
BAJFINANCE.NS,2026-06-15,6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,942.3,59.4,878.54,984.7034999999998,target_hit,984.7034999999998,2026-06-24,7,4.5,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
BANKBARODA.NS,2026-06-15,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,276.05,63.1,261.81,288.47225,stop_loss_hit,261.81,2026-07-02,13,-5.16,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
BOSCHLTD.NS,2026-06-15,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,39070.0,64.2,36832.52,40828.149999999994,target_hit,40828.149999999994,2026-06-25,8,4.5,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
BPCL.NS,2026-06-15,7,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; Outperforming index; Stochastic oversold pullback,310.6,59.8,288.37,324.577,timeout,310.45001220703125,2026-07-02,13,-0.05,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
CANBK.NS,2026-06-15,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,132.2,55.3,124.37,138.14899999999997,timeout,126.63999938964844,2026-07-02,13,-4.21,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
CGPOWER.NS,2026-06-15,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,935.5,63.5,880.2,977.5975,target_hit,977.5975,2026-07-01,12,4.5,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
CHOLAFIN.NS,2026-06-15,8,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20); Outperforming index,1653.6,62.8,1513.96,1728.0119999999997,target_hit,1728.0119999999997,2026-06-23,6,4.5,True,True,True,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
CIPLA.NS,2026-06-15,5,Uptrend (above rising SMA50); RSI in healthy zone; Recent SMA50/SMA100 bullish crossover; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1381.3,54.0,1329.96,1443.4585,target_hit,1443.4585,2026-06-23,6,4.5,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
CUMMINSIND.NS,2026-06-15,7,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index; Inside Bar breakout; NR7 narrow-range breakout,5754.0,59.6,5431.64,6012.929999999999,timeout,5578.5,2026-07-02,13,-3.05,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False
DIVISLAB.NS,2026-06-15,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),6608.5,48.4,6313.3,6905.8825,timeout,6682.5,2026-07-02,13,1.12,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
DLF.NS,2026-06-15,8,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; Momentum Breakout (VCP + volume spike); Outperforming index,614.45,61.8,579.15,642.10025,target_hit,642.10025,2026-06-18,3,4.5,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
DMART.NS,2026-06-15,5,RSI in healthy zone; MACD bullish crossover; ADX greater than 25; Pullback to SMA100 support; Volume contracting (low selling pressure),4099.0,45.6,3831.53,4283.455,target_hit,4283.455,2026-06-17,2,4.5,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False
DRREDDY.NS,2026-06-15,4,RSI in healthy zone; Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1279.5,46.8,1227.13,1337.0774999999999,target_hit,1337.0774999999999,2026-06-24,7,4.5,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False
EICHERMOT.NS,2026-06-15,8,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Momentum Breakout (VCP + volume spike); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,7624.5,67.4,7260.32,7967.602499999999,stop_loss_hit,7260.32,2026-06-30,11,-4.78,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
ENRIN.NS,2026-06-15,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),3550.9,53.8,3244.7,3710.6904999999997,target_hit,3710.6904999999997,2026-06-17,2,4.5,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
GAIL.NS,2026-06-15,8,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Momentum Breakout (VCP + volume spike); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,175.41,67.6,166.64,183.30345,timeout,174.2899932861328,2026-07-02,13,-0.64,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
GRASIM.NS,2026-06-15,6,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,3164.5,66.8,3040.89,3306.9024999999997,timeout,3169.199951171875,2026-07-02,13,0.15,True,False,False,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False
HDFCAMC.NS,2026-06-15,10,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Pullback to SMA50 (11d after golden cross); Open-Low Same (conviction buy); Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20); Outperforming index; Stochastic oversold pullback,2622.9,55.0,2484.62,2740.9305,target_hit,2740.9305,2026-07-01,12,4.5,True,True,False,True,False,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False
HYUNDAI.NS,2026-06-15,7,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,2030.1,69.7,1916.13,2121.4545,stop_loss_hit,1916.13,2026-06-29,10,-5.61,True,False,False,False,True,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False
ICICIBANK.NS,2026-06-15,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,1327.6,62.8,1272.74,1387.3419999999999,target_hit,1387.3419999999999,2026-06-25,8,4.5,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
INDHOTEL.NS,2026-06-15,7,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Recent SMA50/SMA100 bullish crossover; Weekly trend aligned (above Weekly EMA20); Outperforming index,689.85,62.7,647.12,720.89325,target_hit,720.89325,2026-06-19,4,4.5,True,True,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
INDIGO.NS,2026-06-15,6,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,4880.4,68.0,4604.4,5100.017999999999,target_hit,5100.017999999999,2026-06-24,7,4.5,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
IOC.NS,2026-06-15,8,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; Momentum Breakout (VCP + volume spike); Outperforming index,144.49,56.9,136.67,150.99205,timeout,141.6199951171875,2026-07-02,13,-1.99,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
ITC.NS,2026-06-15,4,RSI in healthy zone; MACD bullish crossover; Open-Low Same (conviction buy); Volume contracting (low selling pressure),287.9,49.0,275.38,300.85549999999995,timeout,289.8999938964844,2026-07-02,13,0.69,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
JSWSTEEL.NS,2026-06-15,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1296.5,55.3,1242.91,1354.8425,stop_loss_hit,1242.91,2026-06-23,6,-4.13,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
KOTAKBANK.NS,2026-06-15,6,Uptrend (above rising SMA50); MACD bullish crossover; Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,405.75,69.0,383.22,424.00874999999996,timeout,399.29998779296875,2026-07-02,13,-1.59,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
LODHA.NS,2026-06-15,6,Uptrend (above rising SMA50); RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Outperforming index; Stochastic oversold pullback,920.85,56.5,855.9,962.28825,target_hit,962.28825,2026-06-23,6,4.5,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False
LT.NS,2026-06-15,8,Uptrend (above rising SMA50); MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; Open-Low Same (conviction buy); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,4169.8,65.1,3948.15,4357.441,timeout,4059.39990234375,2026-07-02,13,-2.65,True,False,True,True,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False
