symbol,signal_date,score,reasons,entry_price,rsi,stop_loss,target,outcome,exit_price,exit_date,days_held,return_pct,pointer_uptrend_sma50,pointer_rsi_momentum,pointer_macd_crossover,pointer_volume_spike,pointer_breakout_proximity,pointer_adx_strong_trend,pointer_sma_cross,pointer_pullback_sma50,pointer_ols_breakout,pointer_strong_rsi,pointer_sma100_support,pointer_volume_contraction,pointer_weekly_trend_up,pointer_outperforming_index
TATACONSUM.NS,2026-03-13,4,RSI bounced off oversold; Volume spike (>1.5x avg); Open-Low Same (conviction buy); Outperforming index,1074.51,37.3,1021.57,1153.91,stop_loss_hit,1021.57,2026-03-23,6,-4.93,False,True,False,True,False,False,False,False,True,False,False,False,False,True
TATAPOWER.NS,2026-03-13,6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); Weekly trend aligned (above Weekly EMA20); Outperforming index,394.95,61.6,367.86,435.59,timeout,394.95001220703125,2026-04-08,15,0.0,True,True,True,True,False,False,False,False,False,False,False,False,True,True
TECHM.NS,2026-03-13,3,MACD bullish crossover; ADX greater than 25; Volume contracting (low selling pressure),1332.8,25.9,1225.32,1494.02,timeout,1451.4000244140625,2026-04-08,15,8.9,False,False,True,False,False,True,False,False,False,False,False,True,False,False
TITAN.NS,2026-03-13,3,Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20); Outperforming index,4073.2,40.2,3878.42,4365.37,stop_loss_hit,3878.42,2026-03-23,6,-4.78,False,False,False,False,False,False,False,False,False,False,True,False,True,True
TORNTPHARM.NS,2026-03-13,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,4381.29,62.7,4187.75,4671.61,stop_loss_hit,4187.75,2026-03-23,6,-4.42,True,True,False,False,False,False,False,False,False,False,False,True,True,True
UNIONBANK.NS,2026-03-13,3,ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),173.88,39.0,159.96,194.76,timeout,185.66000366210938,2026-04-08,15,6.77,False,False,False,False,False,True,False,False,False,False,False,True,True,False
VEDL.NS,2026-03-13,4,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20); Outperforming index,678.22,47.5,627.2,754.76,stop_loss_hit,627.2,2026-03-23,6,-7.52,True,True,False,False,False,False,False,False,False,False,False,False,True,True
ABB.NS,2026-03-16,6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,6192.67,59.8,5691.19,6944.9,timeout,6587.0595703125,2026-04-09,15,6.37,True,True,True,False,False,True,False,False,False,False,False,False,True,True
ADANIENSOL.NS,2026-03-16,4,RSI in healthy zone; Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20); Outperforming index,996.5,50.8,921.21,1109.43,stop_loss_hit,921.21,2026-04-02,11,-7.56,False,True,False,False,False,False,False,False,False,False,True,False,True,True
ADANIPOWER.NS,2026-03-16,7,Uptrend (above rising SMA50); MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,154.06,65.4,140.04,175.09,timeout,172.3300018310547,2026-04-09,15,11.86,True,False,True,True,True,False,False,False,False,True,False,False,True,True
AMBUJACEM.NS,2026-03-16,3,Volume spike (>1.5x avg); ADX greater than 25; Open-Low Same (conviction buy),426.89,23.1,398.59,469.33,stop_loss_hit,398.59,2026-03-23,5,-6.63,False,False,False,True,False,True,False,False,True,False,False,False,False,False
APOLLOHOSP.NS,2026-03-16,4,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20); Outperforming index,7490.0,45.6,7168.98,7971.53,stop_loss_hit,7168.98,2026-03-23,5,-4.29,True,True,False,False,False,False,False,False,False,False,False,False,True,True
BAJAJFINSV.NS,2026-03-16,3,RSI bounced off oversold; Volume spike (>1.5x avg); ADX greater than 25,1773.9,30.1,1682.4,1911.15,stop_loss_hit,1682.4,2026-03-23,5,-5.16,False,True,False,True,False,True,False,False,False,False,False,False,False,False
BAJFINANCE.NS,2026-03-16,3,RSI bounced off oversold; ADX greater than 25; Open-Low Same (conviction buy),878.15,32.3,824.28,958.96,stop_loss_hit,824.28,2026-03-20,4,-6.13,False,True,False,False,False,True,False,False,True,False,False,False,False,False
BEL.NS,2026-03-16,3,Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20); Outperforming index,429.5,43.2,402.49,470.01,stop_loss_hit,402.49,2026-03-30,9,-6.29,False,False,False,False,False,False,False,False,False,False,True,False,True,True
CGPOWER.NS,2026-03-16,4,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20); Outperforming index,698.65,50.8,647.09,775.99,stop_loss_hit,647.09,2026-03-23,5,-7.38,True,True,False,False,False,False,False,False,False,False,False,False,True,True
COALINDIA.NS,2026-03-16,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,460.3,63.1,434.36,499.21,timeout,454.1000061035156,2026-04-09,15,-1.35,True,True,False,False,False,True,False,False,False,False,False,False,True,True
CUMMINSIND.NS,2026-03-16,4,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20); Outperforming index,4589.7,48.7,4255.69,5090.72,timeout,4907.39990234375,2026-04-09,15,6.92,True,True,False,False,False,False,False,False,False,False,False,False,True,True
DRREDDY.NS,2026-03-16,5,Uptrend (above rising SMA50); RSI in healthy zone; Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20); Outperforming index,1276.9,47.8,1213.12,1372.57,stop_loss_hit,1213.12,2026-04-01,10,-4.99,True,True,False,False,False,False,False,False,False,False,True,False,True,True
ENRIN.NS,2026-03-16,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Outperforming index,2787.7,48.5,2568.85,3115.97,stop_loss_hit,2568.85,2026-03-30,9,-7.85,True,True,False,False,False,False,False,False,False,False,False,True,False,True
GRASIM.NS,2026-03-16,5,RSI bounced off oversold; Volume spike (>1.5x avg); ADX greater than 25; Open-Low Same (conviction buy); Outperforming index,2654.4,39.8,2508.75,2872.87,stop_loss_hit,2508.75,2026-03-23,5,-5.49,False,True,False,True,False,True,False,False,True,False,False,False,False,True
HAL.NS,2026-03-16,3,ADX greater than 25; Volume contracting (low selling pressure); Outperforming index,3913.1,40.3,3673.86,4271.96,stop_loss_hit,3673.86,2026-03-23,5,-6.11,False,False,False,False,False,True,False,False,False,False,False,True,False,True
HDFCBANK.NS,2026-03-16,4,RSI bounced off oversold; Volume spike (>1.5x avg); ADX greater than 25; Open-Low Same (conviction buy),826.92,34.5,788.93,883.91,stop_loss_hit,788.93,2026-03-19,3,-4.59,False,True,False,True,False,True,False,False,True,False,False,False,False,False
HINDALCO.NS,2026-03-16,4,RSI in healthy zone; Volume spike (>1.5x avg); Weekly trend aligned (above Weekly EMA20); Outperforming index,921.15,46.5,853.15,1023.15,stop_loss_hit,853.15,2026-03-23,5,-7.38,False,True,False,True,False,False,False,False,False,False,False,False,True,True
HINDUNILVR.NS,2026-03-16,3,RSI bounced off oversold; ADX greater than 25; Outperforming index,2175.7,34.3,2076.01,2325.23,stop_loss_hit,2076.01,2026-03-19,3,-4.58,False,True,False,False,False,True,False,False,False,False,False,False,False,True
ITC.NS,2026-03-16,3,Volume spike (>1.5x avg); ADX greater than 25; Open-Low Same (conviction buy),300.07,41.3,288.24,317.83,stop_loss_hit,288.24,2026-03-23,5,-3.94,False,False,False,True,False,True,False,False,True,False,False,False,False,False
JSWSTEEL.NS,2026-03-16,3,Volume spike (>1.5x avg); ADX greater than 25; Open-Low Same (conviction buy),1145.6,38.2,1078.99,1245.51,timeout,1209.699951171875,2026-04-09,15,5.6,False,False,False,True,False,True,False,False,True,False,False,False,False,False
LTM.NS,2026-03-16,3,MACD bullish crossover; ADX greater than 25; Volume contracting (low selling pressure),4151.46,20.1,3769.88,4723.84,timeout,4511.5390625,2026-04-09,15,8.67,False,False,True,False,False,True,False,False,False,False,False,True,False,False
M&M.NS,2026-03-16,3,RSI bounced off oversold; Volume spike (>1.5x avg); ADX greater than 25,3036.1,33.9,2825.26,3352.36,timeout,3166.800048828125,2026-04-09,15,4.3,False,True,False,True,False,True,False,False,False,False,False,False,False,False
MAZDOCK.NS,2026-03-16,3,RSI in healthy zone; Volume contracting (low selling pressure); Outperforming index,2331.8,47.5,2129.92,2634.62,stop_loss_hit,2129.92,2026-03-30,9,-8.66,False,True,False,False,False,False,False,False,False,False,False,True,False,True
NESTLEIND.NS,2026-03-16,3,RSI bounced off oversold; ADX greater than 25; Outperforming index,1213.4,33.6,1159.81,1293.79,stop_loss_hit,1159.81,2026-04-02,11,-4.42,False,True,False,False,False,True,False,False,False,False,False,False,False,True
NTPC.NS,2026-03-16,4,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20); Outperforming index,382.4,58.1,362.81,411.78,stop_loss_hit,362.81,2026-04-01,10,-5.12,True,True,False,False,False,False,False,False,False,False,False,False,True,True
ONGC.NS,2026-03-16,5,Uptrend (above rising SMA50); ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,260.45,41.8,243.89,285.29,target_hit,285.29,2026-03-30,9,9.54,True,False,False,False,False,True,False,False,False,False,False,True,True,True
PFC.NS,2026-03-16,6,Uptrend (above rising SMA50); RSI in healthy zone; Pullback to SMA50 (13d after golden cross); Weekly trend aligned (above Weekly EMA20); Outperforming index,403.05,51.2,366.83,457.38,stop_loss_hit,366.83,2026-03-30,9,-8.99,True,True,False,False,False,False,False,True,False,False,False,False,True,True
POWERGRID.NS,2026-03-16,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Weekly trend aligned (above Weekly EMA20); Outperforming index,297.75,54.7,281.97,321.42,timeout,298.1000061035156,2026-04-09,15,0.12,True,True,False,True,False,False,False,False,False,False,False,False,True,True
SBIN.NS,2026-03-16,3,ADX greater than 25; Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20),1047.81,36.4,988.99,1136.05,stop_loss_hit,988.99,2026-03-30,9,-5.61,False,False,False,False,False,True,False,False,False,False,True,False,True,False
SHRIRAMFIN.NS,2026-03-16,3,Volume spike (>1.5x avg); Weekly trend aligned (above Weekly EMA20); Outperforming index,992.0,43.2,912.26,1111.61,stop_loss_hit,912.26,2026-03-23,5,-8.04,False,False,False,True,False,False,False,False,False,False,False,False,True,True
SIEMENS.NS,2026-03-16,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Pullback to SMA100 support; Outperforming index,3149.6,45.4,2914.9,3501.65,stop_loss_hit,2914.9,2026-04-02,11,-7.45,True,True,False,True,False,False,False,False,False,False,True,False,False,True
SOLARINDS.NS,2026-03-16,6,Uptrend (above rising SMA50); RSI in healthy zone; Recent SMA50/SMA100 bullish crossover; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,14082.0,52.6,13076.98,15589.53,stop_loss_hit,13076.98,2026-03-20,4,-7.14,True,True,False,False,False,False,True,False,False,False,False,True,True,True
SUNPHARMA.NS,2026-03-16,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,1783.2,56.9,1716.31,1883.53,stop_loss_hit,1716.31,2026-04-01,10,-3.75,True,True,False,False,False,True,False,False,False,False,False,False,True,True
TATACONSUM.NS,2026-03-16,3,RSI bounced off oversold; Volume spike (>1.5x avg); Outperforming index,1083.53,40.4,1030.31,1163.36,stop_loss_hit,1030.31,2026-03-23,5,-4.91,False,True,False,True,False,False,False,False,False,False,False,False,False,True
TATAPOWER.NS,2026-03-16,4,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20); Outperforming index,390.55,58.1,368.44,423.71,stop_loss_hit,368.44,2026-04-02,11,-5.66,True,True,False,False,False,False,False,False,False,False,False,False,True,True
TECHM.NS,2026-03-16,3,MACD bullish crossover; ADX greater than 25; Volume contracting (low selling pressure),1339.5,28.2,1234.25,1497.38,timeout,1461.5999755859375,2026-04-09,15,9.12,False,False,True,False,False,True,False,False,False,False,False,True,False,False
TITAN.NS,2026-03-16,4,Volume spike (>1.5x avg); Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20); Outperforming index,4090.8,41.9,3892.39,4388.42,stop_loss_hit,3892.39,2026-03-23,5,-4.85,False,False,False,True,False,False,False,False,False,False,True,False,True,True
TORNTPHARM.NS,2026-03-16,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,4258.14,50.3,4049.95,4570.42,stop_loss_hit,4049.95,2026-04-02,11,-4.89,True,True,False,False,False,False,False,False,False,False,False,True,True,True
TRENT.NS,2026-03-16,3,RSI bounced off oversold; Volume spike (>1.5x avg); ADX greater than 25,2393.86,33.1,2231.94,2636.75,stop_loss_hit,2231.94,2026-03-23,5,-6.76,False,True,False,True,False,True,False,False,False,False,False,False,False,False
ULTRACEMCO.NS,2026-03-16,4,RSI bounced off oversold; Volume spike (>1.5x avg); ADX greater than 25; Open-Low Same (conviction buy),11099.0,34.2,10422.21,12114.19,stop_loss_hit,10422.21,2026-03-23,5,-6.1,False,True,False,True,False,True,False,False,True,False,False,False,False,False
UNIONBANK.NS,2026-03-16,3,ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),175.6,41.0,161.86,196.21,timeout,184.69000244140625,2026-04-09,15,5.18,False,False,False,False,False,True,False,False,False,False,False,True,True,False
VBL.NS,2026-03-16,3,RSI bounced off oversold; Volume spike (>1.5x avg); Open-Low Same (conviction buy),406.25,30.9,378.23,448.29,timeout,422.49578857421875,2026-04-09,15,4.0,False,True,False,True,False,False,False,False,True,False,False,False,False,False
VEDL.NS,2026-03-16,4,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20); Outperforming index,674.34,46.4,624.11,749.68,stop_loss_hit,624.11,2026-03-23,5,-7.45,True,True,False,False,False,False,False,False,False,False,False,False,True,True
ABB.NS,2026-03-17,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,6284.8,62.4,5889.36,6877.95,stop_loss_hit,5889.36,2026-03-30,8,-6.29,True,True,False,False,False,True,False,False,False,False,False,False,True,True
ADANIENSOL.NS,2026-03-17,4,RSI in healthy zone; Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20); Outperforming index,1000.6,51.7,925.46,1113.31,stop_loss_hit,925.46,2026-04-02,10,-7.51,False,True,False,False,False,False,False,False,False,False,True,False,True,True
ADANIPOWER.NS,2026-03-17,6,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,155.6,66.9,144.64,172.04,target_hit,172.04,2026-04-08,13,10.57,True,False,False,True,True,False,False,False,False,True,False,False,True,True
APOLLOHOSP.NS,2026-03-17,7,Uptrend (above rising SMA50); RSI in healthy zone; Recent SMA50/SMA100 bullish crossover; Pullback to SMA50 (0d after golden cross); Weekly trend aligned (above Weekly EMA20); Outperforming index,7500.0,46.3,7127.76,8058.36,stop_loss_hit,7127.76,2026-03-23,4,-4.96,True,True,False,False,False,False,True,True,False,False,False,False,True,True
ASIANPAINT.NS,2026-03-17,4,RSI bounced off oversold; ADX greater than 25; Open-Low Same (conviction buy); Volume contracting (low selling pressure),2238.2,34.9,2121.34,2413.49,stop_loss_hit,2121.34,2026-03-23,4,-5.22,False,True,False,False,False,True,False,False,True,False,False,True,False,False
BEL.NS,2026-03-17,4,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20); Outperforming index,439.35,48.5,412.62,479.45,stop_loss_hit,412.62,2026-03-23,4,-6.08,True,True,False,False,False,False,False,False,False,False,False,False,True,True
CGPOWER.NS,2026-03-17,4,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20); Outperforming index,708.4,53.3,658.38,783.43,stop_loss_hit,658.38,2026-03-23,4,-7.06,True,True,False,False,False,False,False,False,False,False,False,False,True,True
COALINDIA.NS,2026-03-17,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,462.25,63.9,437.1,499.97,stop_loss_hit,437.1,2026-04-10,15,-5.44,True,True,False,False,False,True,False,False,False,False,False,False,True,True
CUMMINSIND.NS,2026-03-17,4,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20); Outperforming index,4596.4,49.0,4273.25,5081.12,target_hit,5081.12,2026-04-10,15,10.55,True,True,False,False,False,False,False,False,False,False,False,False,True,True
DRREDDY.NS,2026-03-17,9,Uptrend (above rising SMA50); RSI in healthy zone; Recent SMA50/SMA100 bullish crossover; Pullback to SMA50 (0d after golden cross); Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1283.8,49.6,1206.01,1400.49,stop_loss_hit,1206.01,2026-04-02,10,-6.06,True,True,False,False,False,False,True,True,False,False,True,True,True,True
